cons,old,new
NOR_C25,2401,8
NOR_C26,2402,8
NOR_C27,2403,8
NOR_C28,2404,8
NOR_C29,2405,8
NOR_C30,2406,8
NOR_C31T33,2407,8
NOR_D,2408,9
NOR_E,2409,9
NOR_F,2410,9
NOR_G,2411,9
NOR_H49,2412,9
NOR_H50,2413,9
NOR_H51,2414,9
NOR_H52,2415,9
NOR_H53,2416,9
NOR_I,2417,9
NOR_J58T60,2418,9
NOR_J61,2419,9
NOR_J62_63,2420,9
NOR_K,2421,9
NOR_L,2422,9
NOR_M,2423,9
NOR_N,2424,9
NOR_O,2425,9
NOR_P,2426,9
NOR_Q,2427,9
NOR_R,2428,9
NOR_S,2429,9
NOR_T,2430,9
NZL_A01_02,2431,7
NZL_A03,2432,7
NZL_B05_06,2433,8
NZL_B07_08,2434,8
NZL_B09,2435,8
NZL_C10T12,2436,8
NZL_C13T15,2437,8
NZL_C16,2438,8
NZL_C17_18,2439,8
NZL_C19,2440,8
NZL_C20,2441,8
NZL_C21,2442,8
NZL_C22,2443,8
NZL_C23,2444,8
NZL_C24,2445,8
NZL_C25,2446,8
NZL_C26,2447,8
NZL_C27,2448,8
NZL_C28,2449,8
NZL_C29,2450,8
NZL_C30,2451,8
NZL_C31T33,2452,8
NZL_D,2453,9
NZL_E,2454,9
NZL_F,2455,9
NZL_G,2456,9
NZL_H49,2457,9
NZL_H50,2458,9
NZL_H51,2459,9
NZL_H52,2460,9
NZL_H53,2461,9
NZL_I,2462,9
NZL_J58T60,2463,9
NZL_J61,2464,9
NZL_J62_63,2465,9
NZL_K,2466,9
NZL_L,2467,9
NZL_M,2468,9
NZL_N,2469,9
NZL_O,2470,9
NZL_P,2471,9
NZL_Q,2472,9
NZL_R,2473,9
NZL_S,2474,9
NZL_T,2475,9
PAK_A01_02,2476,7
PAK_A03,2477,7
PAK_B05_06,2478,8
PAK_B07_08,2479,8
PAK_B09,2480,8
PAK_C10T12,2481,8
PAK_C13T15,2482,8
PAK_C16,2483,8
PAK_C17_18,2484,8
PAK_C19,2485,8
PAK_C20,2486,8
PAK_C21,2487,8
PAK_C22,2488,8
PAK_C23,2489,8
PAK_C24,2490,8
PAK_C25,2491,8
PAK_C26,2492,8
PAK_C27,2493,8
PAK_C28,2494,8
PAK_C29,2495,8
PAK_C30,2496,8
PAK_C31T33,2497,8
PAK_D,2498,9
PAK_E,2499,9
PAK_F,2500,9
PAK_G,2501,9
PAK_H49,2502,9
PAK_H50,2503,9
PAK_H51,2504,9
PAK_H52,2505,9
PAK_H53,2506,9
PAK_I,2507,9
PAK_J58T60,2508,9
PAK_J61,2509,9
PAK_J62_63,2510,9
PAK_K,2511,9
PAK_L,2512,9
PAK_M,2513,9
PAK_N,2514,9
PAK_O,2515,9
PAK_P,2516,9
PAK_Q,2517,9
PAK_R,2518,9
PAK_S,2519,9
PAK_T,2520,9
PER_A01_02,2521,7
PER_A03,2522,7
PER_B05_06,2523,8
PER_B07_08,2524,8
PER_B09,2525,8
PER_C10T12,2526,8
PER_C13T15,2527,8
PER_C16,2528,8
PER_C17_18,2529,8
PER_C19,2530,8
PER_C20,2531,8
PER_C21,2532,8
PER_C22,2533,8
PER_C23,2534,8
PER_C24,2535,8
PER_C25,2536,8
PER_C26,2537,8
PER_C27,2538,8
PER_C28,2539,8
PER_C29,2540,8
PER_C30,2541,8
PER_C31T33,2542,8
PER_D,2543,9
PER_E,2544,9
PER_F,2545,9
PER_G,2546,9
PER_H49,2547,9
PER_H50,2548,9
PER_H51,2549,9
PER_H52,2550,9
PER_H53,2551,9
PER_I,2552,9
PER_J58T60,2553,9
PER_J61,2554,9
PER_J62_63,2555,9
PER_K,2556,9
PER_L,2557,9
PER_M,2558,9
PER_N,2559,9
PER_O,2560,9
PER_P,2561,9
PER_Q,2562,9
PER_R,2563,9
PER_S,2564,9
PER_T,2565,9
PHL_A01_02,2566,7
PHL_A03,2567,7
PHL_B05_06,2568,8
PHL_B07_08,2569,8
PHL_B09,2570,8
PHL_C10T12,2571,8
PHL_C13T15,2572,8
PHL_C16,2573,8
PHL_C17_18,2574,8
PHL_C19,2575,8
PHL_C20,2576,8
PHL_C21,2577,8
PHL_C22,2578,8
PHL_C23,2579,8
PHL_C24,2580,8
PHL_C25,2581,8
PHL_C26,2582,8
PHL_C27,2583,8
PHL_C28,2584,8
PHL_C29,2585,8
PHL_C30,2586,8
PHL_C31T33,2587,8
PHL_D,2588,9
PHL_E,2589,9
PHL_F,2590,9
PHL_G,2591,9
PHL_H49,2592,9
PHL_H50,2593,9
PHL_H51,2594,9
PHL_H52,2595,9
PHL_H53,2596,9
PHL_I,2597,9
PHL_J58T60,2598,9
PHL_J61,2599,9
PHL_J62_63,2600,9
PHL_K,2601,9
PHL_L,2602,9
PHL_M,2603,9
PHL_N,2604,9
PHL_O,2605,9
PHL_P,2606,9
PHL_Q,2607,9
PHL_R,2608,9
PHL_S,2609,9
PHL_T,2610,9
POL_A01_02,2611,7
POL_A03,2612,7
POL_B05_06,2613,8
POL_B07_08,2614,8
POL_B09,2615,8
POL_C10T12,2616,8
POL_C13T15,2617,8
POL_C16,2618,8
POL_C17_18,2619,8
POL_C19,2620,8
POL_C20,2621,8
POL_C21,2622,8
POL_C22,2623,8
POL_C23,2624,8
POL_C24,2625,8
POL_C25,2626,8
POL_C26,2627,8
POL_C27,2628,8
POL_C28,2629,8
POL_C29,2630,8
POL_C30,2631,8
POL_C31T33,2632,8
POL_D,2633,9
POL_E,2634,9
POL_F,2635,9
POL_G,2636,9
POL_H49,2637,9
POL_H50,2638,9
POL_H51,2639,9
POL_H52,2640,9
POL_H53,2641,9
POL_I,2642,9
POL_J58T60,2643,9
POL_J61,2644,9
POL_J62_63,2645,9
POL_K,2646,9
POL_L,2647,9
POL_M,2648,9
POL_N,2649,9
POL_O,2650,9
POL_P,2651,9
POL_Q,2652,9
POL_R,2653,9
POL_S,2654,9
POL_T,2655,9
PRT_A01_02,2656,7
PRT_A03,2657,7
PRT_B05_06,2658,8
PRT_B07_08,2659,8
PRT_B09,2660,8
PRT_C10T12,2661,8
PRT_C13T15,2662,8
PRT_C16,2663,8
PRT_C17_18,2664,8
PRT_C19,2665,8
PRT_C20,2666,8
PRT_C21,2667,8
PRT_C22,2668,8
PRT_C23,2669,8
PRT_C24,2670,8
PRT_C25,2671,8
PRT_C26,2672,8
PRT_C27,2673,8
PRT_C28,2674,8
PRT_C29,2675,8
PRT_C30,2676,8
PRT_C31T33,2677,8
PRT_D,2678,9
PRT_E,2679,9
PRT_F,2680,9
PRT_G,2681,9
PRT_H49,2682,9
PRT_H50,2683,9
PRT_H51,2684,9
PRT_H52,2685,9
PRT_H53,2686,9
PRT_I,2687,9
PRT_J58T60,2688,9
PRT_J61,2689,9
PRT_J62_63,2690,9
PRT_K,2691,9
PRT_L,2692,9
PRT_M,2693,9
PRT_N,2694,9
PRT_O,2695,9
PRT_P,2696,9
PRT_Q,2697,9
PRT_R,2698,9
PRT_S,2699,9
PRT_T,2700,9
ROU_A01_02,2701,7
ROU_A03,2702,7
ROU_B05_06,2703,8
ROU_B07_08,2704,8
ROU_B09,2705,8
ROU_C10T12,2706,8
ROU_C13T15,2707,8
ROU_C16,2708,8
ROU_C17_18,2709,8
ROU_C19,2710,8
ROU_C20,2711,8
ROU_C21,2712,8
ROU_C22,2713,8
ROU_C23,2714,8
ROU_C24,2715,8
ROU_C25,2716,8
ROU_C26,2717,8
ROU_C27,2718,8
ROU_C28,2719,8
ROU_C29,2720,8
ROU_C30,2721,8
ROU_C31T33,2722,8
ROU_D,2723,9
ROU_E,2724,9
ROU_F,2725,9
ROU_G,2726,9
ROU_H49,2727,9
ROU_H50,2728,9
ROU_H51,2729,9
ROU_H52,2730,9
ROU_H53,2731,9
ROU_I,2732,9
ROU_J58T60,2733,9
ROU_J61,2734,9
ROU_J62_63,2735,9
ROU_K,2736,9
ROU_L,2737,9
ROU_M,2738,9
ROU_N,2739,9
ROU_O,2740,9
ROU_P,2741,9
ROU_Q,2742,9
ROU_R,2743,9
ROU_S,2744,9
ROU_T,2745,9
RUS_A01_02,2746,7
RUS_A03,2747,7
RUS_B05_06,2748,8
RUS_B07_08,2749,8
RUS_B09,2750,8
RUS_C10T12,2751,8
RUS_C13T15,2752,8
RUS_C16,2753,8
RUS_C17_18,2754,8
RUS_C19,2755,8
RUS_C20,2756,8
RUS_C21,2757,8
RUS_C22,2758,8
RUS_C23,2759,8
RUS_C24,2760,8
RUS_C25,2761,8
RUS_C26,2762,8
RUS_C27,2763,8
RUS_C28,2764,8
RUS_C29,2765,8
RUS_C30,2766,8
RUS_C31T33,2767,8
RUS_D,2768,9
RUS_E,2769,9
RUS_F,2770,9
RUS_G,2771,9
RUS_H49,2772,9
RUS_H50,2773,9
RUS_H51,2774,9
RUS_H52,2775,9
RUS_H53,2776,9
RUS_I,2777,9
RUS_J58T60,2778,9
RUS_J61,2779,9
RUS_J62_63,2780,9
RUS_K,2781,9
RUS_L,2782,9
RUS_M,2783,9
RUS_N,2784,9
RUS_O,2785,9
RUS_P,2786,9
RUS_Q,2787,9
RUS_R,2788,9
RUS_S,2789,9
RUS_T,2790,9
SAU_A01_02,2791,7
SAU_A03,2792,7
SAU_B05_06,2793,8
SAU_B07_08,2794,8
SAU_B09,2795,8
SAU_C10T12,2796,8
SAU_C13T15,2797,8
SAU_C16,2798,8
SAU_C17_18,2799,8
SAU_C19,2800,8
SAU_C20,2801,8
SAU_C21,2802,8
SAU_C22,2803,8
SAU_C23,2804,8
SAU_C24,2805,8
SAU_C25,2806,8
SAU_C26,2807,8
SAU_C27,2808,8
SAU_C28,2809,8
SAU_C29,2810,8
SAU_C30,2811,8
SAU_C31T33,2812,8
SAU_D,2813,9
SAU_E,2814,9
SAU_F,2815,9
SAU_G,2816,9
SAU_H49,2817,9
SAU_H50,2818,9
SAU_H51,2819,9
SAU_H52,2820,9
SAU_H53,2821,9
SAU_I,2822,9
SAU_J58T60,2823,9
SAU_J61,2824,9
SAU_J62_63,2825,9
SAU_K,2826,9
SAU_L,2827,9
SAU_M,2828,9
SAU_N,2829,9
SAU_O,2830,9
SAU_P,2831,9
SAU_Q,2832,9
SAU_R,2833,9
SAU_S,2834,9
SAU_T,2835,9
SEN_A01_02,2836,7
SEN_A03,2837,7
SEN_B05_06,2838,8
SEN_B07_08,2839,8
SEN_B09,2840,8
SEN_C10T12,2841,8
SEN_C13T15,2842,8
SEN_C16,2843,8
SEN_C17_18,2844,8
SEN_C19,2845,8
SEN_C20,2846,8
SEN_C21,2847,8
SEN_C22,2848,8
SEN_C23,2849,8
SEN_C24,2850,8
SEN_C25,2851,8
SEN_C26,2852,8
SEN_C27,2853,8
SEN_C28,2854,8
SEN_C29,2855,8
SEN_C30,2856,8
SEN_C31T33,2857,8
SEN_D,2858,9
SEN_E,2859,9
SEN_F,2860,9
SEN_G,2861,9
SEN_H49,2862,9
SEN_H50,2863,9
SEN_H51,2864,9
SEN_H52,2865,9
SEN_H53,2866,9
SEN_I,2867,9
SEN_J58T60,2868,9
SEN_J61,2869,9
SEN_J62_63,2870,9
SEN_K,2871,9
SEN_L,2872,9
SEN_M,2873,9
SEN_N,2874,9
SEN_O,2875,9
SEN_P,2876,9
SEN_Q,2877,9
SEN_R,2878,9
SEN_S,2879,9
SEN_T,2880,9
SGP_A01_02,2881,7
SGP_A03,2882,7
SGP_B05_06,2883,8
SGP_B07_08,2884,8
SGP_B09,2885,8
SGP_C10T12,2886,8
SGP_C13T15,2887,8
SGP_C16,2888,8
SGP_C17_18,2889,8
SGP_C19,2890,8
SGP_C20,2891,8
SGP_C21,2892,8
SGP_C22,2893,8
SGP_C23,2894,8
SGP_C24,2895,8
SGP_C25,2896,8
SGP_C26,2897,8
SGP_C27,2898,8
SGP_C28,2899,8
SGP_C29,2900,8
SGP_C30,2901,8
SGP_C31T33,2902,8
SGP_D,2903,9
SGP_E,2904,9
SGP_F,2905,9
SGP_G,2906,9
SGP_H49,2907,9
SGP_H50,2908,9
SGP_H51,2909,9
SGP_H52,2910,9
SGP_H53,2911,9
SGP_I,2912,9
SGP_J58T60,2913,9
SGP_J61,2914,9
SGP_J62_63,2915,9
SGP_K,2916,9
SGP_L,2917,9
SGP_M,2918,9
SGP_N,2919,9
SGP_O,2920,9
SGP_P,2921,9
SGP_Q,2922,9
SGP_R,2923,9
SGP_S,2924,9
SGP_T,2925,9
SVK_A01_02,2926,7
SVK_A03,2927,7
SVK_B05_06,2928,8
SVK_B07_08,2929,8
SVK_B09,2930,8
SVK_C10T12,2931,8
SVK_C13T15,2932,8
SVK_C16,2933,8
SVK_C17_18,2934,8
SVK_C19,2935,8
SVK_C20,2936,8
SVK_C21,2937,8
SVK_C22,2938,8
SVK_C23,2939,8
SVK_C24,2940,8
SVK_C25,2941,8
SVK_C26,2942,8
SVK_C27,2943,8
SVK_C28,2944,8
SVK_C29,2945,8
SVK_C30,2946,8
SVK_C31T33,2947,8
SVK_D,2948,9
SVK_E,2949,9
SVK_F,2950,9
SVK_G,2951,9
SVK_H49,2952,9
SVK_H50,2953,9
SVK_H51,2954,9
SVK_H52,2955,9
SVK_H53,2956,9
SVK_I,2957,9
SVK_J58T60,2958,9
SVK_J61,2959,9
SVK_J62_63,2960,9
SVK_K,2961,9
SVK_L,2962,9
SVK_M,2963,9
SVK_N,2964,9
SVK_O,2965,9
SVK_P,2966,9
SVK_Q,2967,9
SVK_R,2968,9
SVK_S,2969,9
SVK_T,2970,9
SVN_A01_02,2971,7
SVN_A03,2972,7
SVN_B05_06,2973,8
SVN_B07_08,2974,8
SVN_B09,2975,8
SVN_C10T12,2976,8
SVN_C13T15,2977,8
SVN_C16,2978,8
SVN_C17_18,2979,8
SVN_C19,2980,8
SVN_C20,2981,8
SVN_C21,2982,8
SVN_C22,2983,8
SVN_C23,2984,8
SVN_C24,2985,8
SVN_C25,2986,8
SVN_C26,2987,8
SVN_C27,2988,8
SVN_C28,2989,8
SVN_C29,2990,8
SVN_C30,2991,8
SVN_C31T33,2992,8
SVN_D,2993,9
SVN_E,2994,9
SVN_F,2995,9
SVN_G,2996,9
SVN_H49,2997,9
SVN_H50,2998,9
SVN_H51,2999,9
SVN_H52,3000,9
SVN_H53,3001,9
SVN_I,3002,9
SVN_J58T60,3003,9
SVN_J61,3004,9
SVN_J62_63,3005,9
SVN_K,3006,9
SVN_L,3007,9
SVN_M,3008,9
SVN_N,3009,9
SVN_O,3010,9
SVN_P,3011,9
SVN_Q,3012,9
SVN_R,3013,9
SVN_S,3014,9
SVN_T,3015,9
SWE_A01_02,3016,7
SWE_A03,3017,7
SWE_B05_06,3018,8
SWE_B07_08,3019,8
SWE_B09,3020,8
SWE_C10T12,3021,8
SWE_C13T15,3022,8
SWE_C16,3023,8
SWE_C17_18,3024,8
SWE_C19,3025,8
SWE_C20,3026,8
SWE_C21,3027,8
SWE_C22,3028,8
SWE_C23,3029,8
SWE_C24,3030,8
SWE_C25,3031,8
SWE_C26,3032,8
SWE_C27,3033,8
SWE_C28,3034,8
SWE_C29,3035,8
SWE_C30,3036,8
SWE_C31T33,3037,8
SWE_D,3038,9
SWE_E,3039,9
SWE_F,3040,9
SWE_G,3041,9
SWE_H49,3042,9
SWE_H50,3043,9
SWE_H51,3044,9
SWE_H52,3045,9
SWE_H53,3046,9
SWE_I,3047,9
SWE_J58T60,3048,9
SWE_J61,3049,9
SWE_J62_63,3050,9
SWE_K,3051,9
SWE_L,3052,9
SWE_M,3053,9
SWE_N,3054,9
SWE_O,3055,9
SWE_P,3056,9
SWE_Q,3057,9
SWE_R,3058,9
SWE_S,3059,9
SWE_T,3060,9
THA_A01_02,3061,7
THA_A03,3062,7
THA_B05_06,3063,8
THA_B07_08,3064,8
THA_B09,3065,8
THA_C10T12,3066,8
THA_C13T15,3067,8
THA_C16,3068,8
THA_C17_18,3069,8
THA_C19,3070,8
THA_C20,3071,8
THA_C21,3072,8
THA_C22,3073,8
THA_C23,3074,8
THA_C24,3075,8
THA_C25,3076,8
THA_C26,3077,8
THA_C27,3078,8
THA_C28,3079,8
THA_C29,3080,8
THA_C30,3081,8
THA_C31T33,3082,8
THA_D,3083,9
THA_E,3084,9
THA_F,3085,9
THA_G,3086,9
THA_H49,3087,9
THA_H50,3088,9
THA_H51,3089,9
THA_H52,3090,9
THA_H53,3091,9
THA_I,3092,9
THA_J58T60,3093,9
THA_J61,3094,9
THA_J62_63,3095,9
THA_K,3096,9
THA_L,3097,9
THA_M,3098,9
THA_N,3099,9
THA_O,3100,9
THA_P,3101,9
THA_Q,3102,9
THA_R,3103,9
THA_S,3104,9
THA_T,3105,9
TUN_A01_02,3106,7
TUN_A03,3107,7
TUN_B05_06,3108,8
TUN_B07_08,3109,8
TUN_B09,3110,8
TUN_C10T12,3111,8
TUN_C13T15,3112,8
TUN_C16,3113,8
TUN_C17_18,3114,8
TUN_C19,3115,8
TUN_C20,3116,8
TUN_C21,3117,8
TUN_C22,3118,8
TUN_C23,3119,8
TUN_C24,3120,8
TUN_C25,3121,8
TUN_C26,3122,8
TUN_C27,3123,8
TUN_C28,3124,8
TUN_C29,3125,8
TUN_C30,3126,8
TUN_C31T33,3127,8
TUN_D,3128,9
TUN_E,3129,9
TUN_F,3130,9
TUN_G,3131,9
TUN_H49,3132,9
TUN_H50,3133,9
TUN_H51,3134,9
TUN_H52,3135,9
TUN_H53,3136,9
TUN_I,3137,9
TUN_J58T60,3138,9
TUN_J61,3139,9
TUN_J62_63,3140,9
TUN_K,3141,9
TUN_L,3142,9
TUN_M,3143,9
TUN_N,3144,9
TUN_O,3145,9
TUN_P,3146,9
TUN_Q,3147,9
TUN_R,3148,9
TUN_S,3149,9
TUN_T,3150,9
TUR_A01_02,3151,7
TUR_A03,3152,7
TUR_B05_06,3153,8
TUR_B07_08,3154,8
TUR_B09,3155,8
TUR_C10T12,3156,8
TUR_C13T15,3157,8
TUR_C16,3158,8
TUR_C17_18,3159,8
TUR_C19,3160,8
TUR_C20,3161,8
TUR_C21,3162,8
TUR_C22,3163,8
TUR_C23,3164,8
TUR_C24,3165,8
TUR_C25,3166,8
TUR_C26,3167,8
TUR_C27,3168,8
TUR_C28,3169,8
TUR_C29,3170,8
TUR_C30,3171,8
TUR_C31T33,3172,8
TUR_D,3173,9
TUR_E,3174,9
TUR_F,3175,9
TUR_G,3176,9
TUR_H49,3177,9
TUR_H50,3178,9
TUR_H51,3179,9
TUR_H52,3180,9
TUR_H53,3181,9
TUR_I,3182,9
TUR_J58T60,3183,9
TUR_J61,3184,9
TUR_J62_63,3185,9
TUR_K,3186,9
TUR_L,3187,9
TUR_M,3188,9
TUR_N,3189,9
TUR_O,3190,9
TUR_P,3191,9
TUR_Q,3192,9
TUR_R,3193,9
TUR_S,3194,9
TUR_T,3195,9
TWN_A01_02,3196,7
TWN_A03,3197,7
TWN_B05_06,3198,8
TWN_B07_08,3199,8
TWN_B09,3200,8
TWN_C10T12,3201,8
TWN_C13T15,3202,8
TWN_C16,3203,8
TWN_C17_18,3204,8
TWN_C19,3205,8
TWN_C20,3206,8
TWN_C21,3207,8
TWN_C22,3208,8
TWN_C23,3209,8
TWN_C24,3210,8
TWN_C25,3211,8
TWN_C26,3212,8
TWN_C27,3213,8
TWN_C28,3214,8
TWN_C29,3215,8
TWN_C30,3216,8
TWN_C31T33,3217,8
TWN_D,3218,9
TWN_E,3219,9
TWN_F,3220,9
TWN_G,3221,9
TWN_H49,3222,9
TWN_H50,3223,9
TWN_H51,3224,9
TWN_H52,3225,9
TWN_H53,3226,9
TWN_I,3227,9
TWN_J58T60,3228,9
TWN_J61,3229,9
TWN_J62_63,3230,9
TWN_K,3231,9
TWN_L,3232,9
TWN_M,3233,9
TWN_N,3234,9
TWN_O,3235,9
TWN_P,3236,9
TWN_Q,3237,9
TWN_R,3238,9
TWN_S,3239,9
TWN_T,3240,9
UKR_A01_02,3241,7
UKR_A03,3242,7
UKR_B05_06,3243,8
UKR_B07_08,3244,8
UKR_B09,3245,8
UKR_C10T12,3246,8
UKR_C13T15,3247,8
UKR_C16,3248,8
UKR_C17_18,3249,8
UKR_C19,3250,8
UKR_C20,3251,8
UKR_C21,3252,8
UKR_C22,3253,8
UKR_C23,3254,8
UKR_C24,3255,8
UKR_C25,3256,8
UKR_C26,3257,8
UKR_C27,3258,8
UKR_C28,3259,8
UKR_C29,3260,8
UKR_C30,3261,8
UKR_C31T33,3262,8
UKR_D,3263,9
UKR_E,3264,9
UKR_F,3265,9
UKR_G,3266,9
UKR_H49,3267,9
UKR_H50,3268,9
UKR_H51,3269,9
UKR_H52,3270,9
UKR_H53,3271,9
UKR_I,3272,9
UKR_J58T60,3273,9
UKR_J61,3274,9
UKR_J62_63,3275,9
UKR_K,3276,9
UKR_L,3277,9
UKR_M,3278,9
UKR_N,3279,9
UKR_O,3280,9
UKR_P,3281,9
UKR_Q,3282,9
UKR_R,3283,9
UKR_S,3284,9
UKR_T,3285,9
USA_A01_02,3286,7
USA_A03,3287,7
USA_B05_06,3288,8
USA_B07_08,3289,8
USA_B09,3290,8
USA_C10T12,3291,8
USA_C13T15,3292,8
USA_C16,3293,8
USA_C17_18,3294,8
USA_C19,3295,8
USA_C20,3296,8
USA_C21,3297,8
USA_C22,3298,8
USA_C23,3299,8
USA_C24,3300,8
USA_C25,3301,8
USA_C26,3302,8
USA_C27,3303,8
USA_C28,3304,8
USA_C29,3305,8
USA_C30,3306,8
USA_C31T33,3307,8
USA_D,3308,9
USA_E,3309,9
USA_F,3310,9
USA_G,3311,9
USA_H49,3312,9
USA_H50,3313,9
USA_H51,3314,9
USA_H52,3315,9
USA_H53,3316,9
USA_I,3317,9
USA_J58T60,3318,9
USA_J61,3319,9
USA_J62_63,3320,9
USA_K,3321,9
USA_L,3322,9
USA_M,3323,9
USA_N,3324,9
USA_O,3325,9
USA_P,3326,9
USA_Q,3327,9
USA_R,3328,9
USA_S,3329,9
USA_T,3330,9
VNM_A01_02,3331,7
VNM_A03,3332,7
VNM_B05_06,3333,8
VNM_B07_08,3334,8
VNM_B09,3335,8
VNM_C10T12,3336,8
VNM_C13T15,3337,8
VNM_C16,3338,8
VNM_C17_18,3339,8
VNM_C19,3340,8
VNM_C20,3341,8
VNM_C21,3342,8
VNM_C22,3343,8
VNM_C23,3344,8
VNM_C24,3345,8
VNM_C25,3346,8
VNM_C26,3347,8
VNM_C27,3348,8
VNM_C28,3349,8
VNM_C29,3350,8
VNM_C30,3351,8
VNM_C31T33,3352,8
VNM_D,3353,9
VNM_E,3354,9
VNM_F,3355,9
VNM_G,3356,9
VNM_H49,3357,9
VNM_H50,3358,9
VNM_H51,3359,9
VNM_H52,3360,9
VNM_H53,3361,9
VNM_I,3362,9
VNM_J58T60,3363,9
VNM_J61,3364,9
VNM_J62_63,3365,9
VNM_K,3366,9
VNM_L,3367,9
VNM_M,3368,9
VNM_N,3369,9
VNM_O,3370,9
VNM_P,3371,9
VNM_Q,3372,9
VNM_R,3373,9
VNM_S,3374,9
VNM_T,3375,9
ZAF_A01_02,3376,7
ZAF_A03,3377,7
ZAF_B05_06,3378,8
ZAF_B07_08,3379,8
ZAF_B09,3380,8
ZAF_C10T12,3381,8
ZAF_C13T15,3382,8
ZAF_C16,3383,8
ZAF_C17_18,3384,8
ZAF_C19,3385,8
ZAF_C20,3386,8
ZAF_C21,3387,8
ZAF_C22,3388,8
ZAF_C23,3389,8
ZAF_C24,3390,8
ZAF_C25,3391,8
ZAF_C26,3392,8
ZAF_C27,3393,8
ZAF_C28,3394,8
ZAF_C29,3395,8
ZAF_C30,3396,8
ZAF_C31T33,3397,8
ZAF_D,3398,9
ZAF_E,3399,9
ZAF_F,3400,9
ZAF_G,3401,9
ZAF_H49,3402,9
ZAF_H50,3403,9
ZAF_H51,3404,9
ZAF_H52,3405,9
ZAF_H53,3406,9
ZAF_I,3407,9
ZAF_J58T60,3408,9
ZAF_J61,3409,9
ZAF_J62_63,3410,9
ZAF_K,3411,9
ZAF_L,3412,9
ZAF_M,3413,9
ZAF_N,3414,9
ZAF_O,3415,9
ZAF_P,3416,9
ZAF_Q,3417,9
ZAF_R,3418,9
ZAF_S,3419,9
ZAF_T,3420,9
ROW_A01_02,3421,7
ROW_A03,3422,7
ROW_B05_06,3423,8
ROW_B07_08,3424,8
ROW_B09,3425,8
ROW_C10T12,3426,8
ROW_C13T15,3427,8
ROW_C16,3428,8
ROW_C17_18,3429,8
ROW_C19,3430,8
ROW_C20,3431,8
ROW_C21,3432,8
ROW_C22,3433,8
ROW_C23,3434,8
ROW_C24,3435,8
ROW_C25,3436,8
ROW_C26,3437,8
ROW_C27,3438,8
ROW_C28,3439,8
ROW_C29,3440,8
ROW_C30,3441,8
ROW_C31T33,3442,8
ROW_D,3443,9
ROW_E,3444,9
ROW_F,3445,9
ROW_G,3446,9
ROW_H49,3447,9
ROW_H50,3448,9
ROW_H51,3449,9
ROW_H52,3450,9
ROW_H53,3451,9
ROW_I,3452,9
ROW_J58T60,3453,9
ROW_J61,3454,9
ROW_J62_63,3455,9
ROW_K,3456,9
ROW_L,3457,9
ROW_M,3458,9
ROW_N,3459,9
ROW_O,3460,9
ROW_P,3461,9
ROW_Q,3462,9
ROW_R,3463,9
ROW_S,3464,9
ROW_T,3465,9
MX1_A01_02,3466,7
MX1_A03,3467,7
MX1_B05_06,3468,8
MX1_B07_08,3469,8
MX1_B09,3470,8
MX1_C10T12,3471,8
MX1_C13T15,3472,8
MX1_C16,3473,8
MX1_C17_18,3474,8
MX1_C19,3475,8
MX1_C20,3476,8
MX1_C21,3477,8
MX1_C22,3478,8
MX1_C23,3479,8
MX1_C24,3480,8
MX1_C25,3481,8
MX1_C26,3482,8
MX1_C27,3483,8
MX1_C28,3484,8
MX1_C29,3485,8
MX1_C30,3486,8
MX1_C31T33,3487,8
MX1_D,3488,9
MX1_E,3489,9
MX1_F,3490,9
MX1_G,3491,9
MX1_H49,3492,9
MX1_H50,3493,9
MX1_H51,3494,9
MX1_H52,3495,9
MX1_H53,3496,9
MX1_I,3497,9
MX1_J58T60,3498,9
MX1_J61,3499,9
MX1_J62_63,3500,9
MX1_K,3501,9
MX1_L,3502,9
MX1_M,3503,9
MX1_N,3504,9
MX1_O,3505,9
MX1_P,3506,9
MX1_Q,3507,9
MX1_R,3508,9
MX1_S,3509,9
MX1_T,3510,9
MX2_A01_02,3511,7
MX2_A03,3512,7
MX2_B05_06,3513,8
MX2_B07_08,3514,8
MX2_B09,3515,8
MX2_C10T12,3516,8
MX2_C13T15,3517,8
MX2_C16,3518,8
MX2_C17_18,3519,8
MX2_C19,3520,8
MX2_C20,3521,8
MX2_C21,3522,8
MX2_C22,3523,8
MX2_C23,3524,8
MX2_C24,3525,8
MX2_C25,3526,8
MX2_C26,3527,8
MX2_C27,3528,8
MX2_C28,3529,8
MX2_C29,3530,8
MX2_C30,3531,8
MX2_C31T33,3532,8
MX2_D,3533,9
MX2_E,3534,9
MX2_F,3535,9
MX2_G,3536,9
MX2_H49,3537,9
MX2_H50,3538,9
MX2_H51,3539,9
MX2_H52,3540,9
MX2_H53,3541,9
MX2_I,3542,9
MX2_J58T60,3543,9
MX2_J61,3544,9
MX2_J62_63,3545,9
MX2_K,3546,9
MX2_L,3547,9
MX2_M,3548,9
MX2_N,3549,9
MX2_O,3550,9
MX2_P,3551,9
MX2_Q,3552,9
MX2_R,3553,9
MX2_S,3554,9
MX2_T,3555,9
CN1_A01_02,3556,4
CN1_A03,3557,4
CN1_B05_06,3558,5
CN1_B07_08,3559,5
CN1_B09,3560,5
CN1_C10T12,3561,5
CN1_C13T15,3562,5
CN1_C16,3563,5
CN1_C17_18,3564,5
CN1_C19,3565,5
CN1_C20,3566,5
CN1_C21,3567,5
CN1_C22,3568,5
